filename,uploader_email,file_url,status,total_rows,accepted_rows,rejected_rows,created_projects,updated_projects,rejects_csv_url,error_summary,preview_data,completed_at,error_message,id,created_date,updated_date,created_by_id,created_by,is_sample
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/218776893_jobs.csv","parsing","","","","","","","[]","","","","68a577fbd5ea6507a85672a9","2025-08-20T07:23:39.381000","2025-08-20T07:23:45.252000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/e2455efe1_jobs.csv","parsing","","","","","","","[]","","","","68a5789763f9bfdf9a81d0c1","2025-08-20T07:26:15.649000","2025-08-20T07:26:20.593000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","","uploading","","","","","","","[]","","","","68a63712f4f34baa40552522","2025-08-20T20:58:58.695000","2025-08-20T20:58:58.695000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/20dae5128_jobs.csv","parsing","","","","","","","[]","","","","68a649f9a7a971502cf3f653","2025-08-20T22:19:37.961000","2025-08-20T22:19:45.607000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/61f678f74_jobs.csv","parsing","","","","","","","[]","","","","68a65163e1b9f9fb3f5daf07","2025-08-20T22:51:15.071000","2025-08-20T22:51:21.672000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/457f10e8b_jobs.csv","parsing","","","","","","","[]","","","","68a6542a3e15700987a46ecb","2025-08-20T23:03:06.152000","2025-08-20T23:03:12.800000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/51d269dd8_jobs.csv","parsing","","","","","","","[]","","","","68a655624d1566cfba1cee2a","2025-08-20T23:08:18.764000","2025-08-20T23:08:26.418000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/4dd0917a6_jobs.csv","parsing","","","","","","","[]","","","","68a6596c3ff76281bf5755d1","2025-08-20T23:25:32.033000","2025-08-20T23:25:38.444000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/963a29eff_jobs.csv","parsing","","","","","","","[]","","","","68a65b05f44ceb5e10dcb329","2025-08-20T23:32:21.092000","2025-08-20T23:32:26.013000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/dbb3d2e72_jobs.csv","parsing","","","","","","","[]","","","","68a65b67dbd7d9d52ede03ce","2025-08-20T23:33:59.324000","2025-08-20T23:34:03.174000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/d3b0f5527_jobs.csv","parsing","","","","","","","[]","","","","68a65c4e4c6af8894b810c38","2025-08-20T23:37:50.767000","2025-08-20T23:37:54.829000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/a0958964e_jobs.csv","parsing","","","","","","","[]","","","","68a65f5fd134c0f1d5298f93","2025-08-20T23:50:55.231000","2025-08-20T23:51:03.394000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/e48fef469_jobs.csv","parsing","","","","","","","[]","","","","68a663bb9dfafa2140165167","2025-08-21T00:09:31.114000","2025-08-21T00:09:37.943000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","","uploading","","","","","","","[]","","","","68a664f31c78369956d4674f","2025-08-21T00:14:43.178000","2025-08-21T00:14:43.178000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/b5d1d71d3_jobs.csv","parsing","","","","","","","[]","","","","68a665bcca0df7ddca4ae580","2025-08-21T00:18:04.535000","2025-08-21T00:18:10.579000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/6ddb308fa_jobs.csv","parsing","","","","","","","[]","","","","68a66908256b09cf385f2826","2025-08-21T00:32:08.352000","2025-08-21T00:32:14.256000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/ef526bf19_jobs.csv","parsing","","","","","","","[]","","","","68a66a7c3bf22091134760fb","2025-08-21T00:38:20.331000","2025-08-21T00:38:26.193000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/e1f631596_jobs.csv","parsing","","","","","","","[]","","","","68a66c655e65d3e26aebdbbc","2025-08-21T00:46:29.922000","2025-08-21T00:46:36.136000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/0c1fdc2fe_jobs.csv","parsing","","","","","","","[]","","","","68a66d64ca0df7ddca4b32bb","2025-08-21T00:50:44.456000","2025-08-21T00:54:34.804000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/a6a66e06e_jobs.csv","parsing","","","","","","","[]","","","","68a66f6304c856c6cb47fb1c","2025-08-21T00:59:15.859000","2025-08-21T00:59:23.145000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
